,Date,High,Low,Open,Close,Volume,Adj Close,symbol,year,month,carrier_id
73,2016-02-01,42.86000061035156,33.959999084472656,37.619998931884766,41.95000076293945,146456300.0,40.38990783691406,LUV,2016,2,WN
74,2016-03-01,45.38999938964844,39.9900016784668,42.220001220703125,44.79999923706055,135668400.0,43.13391876220703,LUV,2016,3,WN
75,2016-04-01,48.0,43.09000015258789,44.400001525878906,44.61000061035156,136926500.0,43.027915954589844,LUV,2016,4,WN
76,2016-05-01,45.0,40.7400016784668,44.630001068115234,42.47999954223633,113038600.0,40.973453521728516,LUV,2016,5,WN
77,2016-06-01,44.33000183105469,36.47999954223633,42.47999954223633,39.209999084472656,168318000.0,37.819427490234375,LUV,2016,6,WN
78,2016-07-01,45.0,37.0099983215332,39.2599983215332,37.0099983215332,172794700.0,35.78328323364258,LUV,2016,7,WN
79,2016-08-01,38.029998779296875,35.41999816894531,37.15999984741211,36.880001068115234,140716000.0,35.6575927734375,LUV,2016,8,WN
80,2016-09-01,39.18000030517578,36.310001373291016,36.880001068115234,38.88999938964844,133946000.0,37.70320510864258,LUV,2016,9,WN
81,2016-10-01,42.93000030517578,36.90999984741211,38.849998474121094,40.04999923706055,211849800.0,38.827796936035156,LUV,2016,10,WN
82,2016-11-01,47.9900016784668,39.33000183105469,39.97999954223633,46.61000061035156,147977100.0,45.18760299682617,LUV,2016,11,WN
83,2016-12-01,51.310001373291016,46.189998626708984,46.36000061035156,49.84000015258789,104655000.0,48.31903839111328,LUV,2016,12,WN
84,2017-01-01,54.18000030517578,48.709999084472656,50.400001525878906,52.310001373291016,123704400.0,50.821632385253906,LUV,2017,1,WN
85,2017-02-01,58.56999969482422,52.18000030517578,52.54999923706055,57.79999923706055,99933300.0,56.155426025390625,LUV,2017,2,WN
86,2017-03-01,59.68000030517578,51.11000061035156,58.470001220703125,53.7599983215332,137616000.0,52.23038101196289,LUV,2017,3,WN
87,2017-04-01,57.84000015258789,52.880001068115234,53.720001220703125,56.220001220703125,91115000.0,54.7154426574707,LUV,2017,4,WN
88,2017-05-01,61.189998626708984,56.16999816894531,56.52000045776367,60.09000015258789,89185500.0,58.48187255859375,LUV,2017,5,WN
89,2017-06-01,62.75,57.630001068115234,60.18000030517578,62.13999938964844,105488700.0,60.47700119018555,LUV,2017,6,WN
90,2017-07-01,64.38999938964844,53.77000045776367,62.52000045776367,55.5099983215332,105937200.0,54.11408615112305,LUV,2017,7,WN
91,2017-08-01,56.869998931884766,50.4900016784668,55.880001068115234,52.13999938964844,128363700.0,50.828834533691406,LUV,2017,8,WN
92,2017-09-01,56.650001525878906,49.7599983215332,52.349998474121094,55.97999954223633,116273300.0,54.69997787475586,LUV,2017,9,WN
93,2017-10-01,59.88999938964844,53.540000915527344,56.02000045776367,53.86000061035156,119151500.0,52.62845230102539,LUV,2017,10,WN
94,2017-11-01,61.5099983215332,52.779998779296875,54.029998779296875,60.66999816894531,91032900.0,59.282737731933594,LUV,2017,11,WN
95,2017-12-01,66.98999786376953,59.5099983215332,60.5099983215332,65.44999694824219,85218100.0,63.95343780517578,LUV,2017,12,WN
96,2018-01-01,66.5199966430664,59.25,65.91000366210938,60.79999923706055,116206700.0,59.53032684326172,LUV,2018,1,WN
97,2018-02-01,61.119998931884766,54.0099983215332,60.5099983215332,57.84000015258789,91537100.0,56.632144927978516,LUV,2018,2,WN
98,2018-03-01,61.380001068115234,55.869998931884766,57.779998779296875,57.279998779296875,108342800.0,56.083839416503906,LUV,2018,3,WN
99,2018-04-01,57.189998626708984,51.0,57.189998626708984,52.83000183105469,113398500.0,51.83776092529297,LUV,2018,4,WN
100,2018-05-01,53.61000061035156,50.20000076293945,52.79999923706055,51.08000183105469,139139900.0,50.120628356933594,LUV,2018,5,WN
101,2018-06-01,53.540000915527344,49.93000030517578,51.20000076293945,50.880001068115234,134202100.0,49.924381256103516,LUV,2018,6,WN
102,2018-07-01,59.33000183105469,50.5,50.630001068115234,58.15999984741211,109641900.0,57.2449836730957,LUV,2018,7,WN
103,2018-08-01,62.20000076293945,55.61000061035156,58.119998931884766,61.29999923706055,83209400.0,60.33557891845703,LUV,2018,8,WN
104,2018-09-01,64.0199966430664,60.65999984741211,61.43000030517578,62.45000076293945,74908300.0,61.627479553222656,LUV,2018,9,WN
105,2018-10-01,63.20000076293945,47.099998474121094,62.61000061035156,49.099998474121094,143452500.0,48.453311920166016,LUV,2018,10,WN
106,2018-11-01,54.65999984741211,49.29999923706055,49.29999923706055,54.61000061035156,101260600.0,53.890743255615234,LUV,2018,11,WN
107,2018-12-01,55.68000030517578,44.279998779296875,54.900001525878906,46.47999954223633,91516600.0,45.86782455444336,LUV,2018,12,WN
108,2019-01-01,57.81999969482422,44.61000061035156,46.04999923706055,56.7599983215332,104026300.0,56.177738189697266,LUV,2019,1,WN
109,2019-02-01,58.77000045776367,53.310001373291016,56.9900016784668,56.040000915527344,105775000.0,55.46512985229492,LUV,2019,2,WN
110,2019-03-01,56.58000183105469,48.5,56.279998779296875,51.90999984741211,131602400.0,51.377498626708984,LUV,2019,3,WN
111,2019-04-01,54.86000061035156,51.380001068115234,52.27000045776367,54.22999954223633,80443900.0,53.833709716796875,LUV,2019,4,WN
112,2019-05-01,54.61000061035156,47.439998626708984,54.599998474121094,47.599998474121094,70445600.0,47.252159118652344,LUV,2019,5,WN
113,2019-06-01,52.75,47.400001525878906,47.599998474121094,50.779998779296875,73042500.0,50.40892028808594,LUV,2019,6,WN
114,2019-07-01,55.939998626708984,51.029998779296875,51.20000076293945,51.529998779296875,80907400.0,51.34683609008789,LUV,2019,7,WN
115,2019-08-01,53.189998626708984,48.09000015258789,51.529998779296875,52.31999969482422,72886000.0,52.13402557373047,LUV,2019,8,WN
116,2019-09-01,56.4900016784668,50.90999984741211,51.88999938964844,54.0099983215332,75093800.0,54.0099983215332,LUV,2019,9,WN
117,2019-10-01,57.900001525878906,51.189998626708984,54.290000915527344,56.130001068115234,98944100.0,56.130001068115234,LUV,2019,10,WN
118,2019-11-01,58.5,55.849998474121094,56.34000015258789,57.63999938964844,44694400.0,57.63999938964844,LUV,2019,11,WN
0,2010-01-01,13.729999542236328,10.949999809265137,11.220000267028809,12.229999542236328,334450000.0,10.938904762268066,DAL,2010,1,DL
1,2010-02-01,13.210000038146973,10.930000305175781,12.369999885559082,12.920000076293945,215161100.0,11.556063652038574,DAL,2010,2,DL
2,2010-03-01,14.899999618530273,12.329999923706055,12.930000305175781,14.59000015258789,236270900.0,13.049765586853027,DAL,2010,3,DL
3,2010-04-01,14.9399995803833,11.949999809265137,14.630000114440918,12.079999923706055,320889200.0,10.804742813110352,DAL,2010,4,DL
4,2010-05-01,14.479999542236328,10.899999618530273,12.300000190734863,13.579999923706055,291751900.0,12.146391868591309,DAL,2010,5,DL
5,2010-06-01,14.5,11.239999771118164,13.3100004196167,11.75,242373500.0,10.509577751159668,DAL,2010,6,DL
6,2010-07-01,12.399999618530273,10.399999618530273,11.970000267028809,11.880000114440918,214598200.0,10.625856399536133,DAL,2010,7,DL
7,2010-08-01,12.800000190734863,9.600000381469727,12.079999923706055,10.460000038146973,190329500.0,9.355762481689453,DAL,2010,8,DL
8,2010-09-01,12.0,10.399999618530273,10.829999923706055,11.640000343322754,163448700.0,10.411190032958984,DAL,2010,9,DL
9,2010-10-01,14.100000381469727,10.960000038146973,11.75,13.890000343322754,230192000.0,12.423664093017578,DAL,2010,10,DL
10,2010-11-01,14.539999961853027,12.869999885559082,13.899999618530273,13.680000305175781,206887700.0,12.235834121704102,DAL,2010,11,DL
11,2010-12-01,14.100000381469727,12.149999618530273,13.960000038146973,12.600000381469727,198093300.0,11.26984691619873,DAL,2010,12,DL
12,2011-01-01,13.210000038146973,11.109999656677246,12.6899995803833,11.670000076293945,324281300.0,10.438024520874023,DAL,2011,1,DL
13,2011-02-01,12.130000114440918,10.369999885559082,11.75,11.239999771118164,341922300.0,10.05341625213623,DAL,2011,2,DL
14,2011-03-01,11.640000343322754,9.710000038146973,11.260000228881836,9.800000190734863,452248800.0,8.765434265136719,DAL,2011,3,DL
15,2011-04-01,10.699999809265137,8.90999984741211,9.890000343322754,10.380000114440918,375167700.0,9.284207344055176,DAL,2011,4,DL
16,2011-05-01,11.600000381469727,9.90999984741211,10.65999984741211,10.079999923706055,331129700.0,9.015876770019531,DAL,2011,5,DL
17,2011-06-01,10.180000305175781,9.100000381469727,10.079999923706055,9.170000076293945,295128600.0,8.20194149017334,DAL,2011,6,DL
18,2011-07-01,9.40999984741211,7.28000020980835,9.239999771118164,7.889999866485596,318176700.0,7.057070732116699,DAL,2011,7,DL
19,2011-08-01,8.239999771118164,6.409999847412109,8.199999809265137,7.53000020980835,397106500.0,6.7350754737854,DAL,2011,8,DL
20,2011-09-01,8.569999694824219,7.059999942779541,7.550000190734863,7.5,242961900.0,6.708242416381836,DAL,2011,9,DL
21,2011-10-01,8.979999542236328,6.639999866485596,7.389999866485596,8.520000457763672,269119600.0,7.620565414428711,DAL,2011,10,DL
22,2011-11-01,8.5,7.079999923706055,8.199999809265137,8.119999885559082,263450700.0,7.262790203094482,DAL,2011,11,DL
23,2011-12-01,9.130000114440918,7.929999828338623,8.039999961853027,8.09000015258789,232763800.0,7.23595666885376,DAL,2011,12,DL
24,2012-01-01,10.880000114440918,7.829999923706055,8.229999542236328,10.550000190734863,264433700.0,9.436263084411621,DAL,2012,1,DL
25,2012-02-01,11.579999923706055,9.399999618530273,10.680000305175781,9.8100004196167,211720500.0,8.774381637573242,DAL,2012,2,DL
26,2012-03-01,10.279999732971191,9.069999694824219,9.800000190734863,9.920000076293945,277353800.0,8.872766494750977,DAL,2012,3,DL
27,2012-04-01,11.119999885559082,9.779999732971191,9.880000114440918,10.960000038146973,224817200.0,9.802977561950684,DAL,2012,4,DL
28,2012-05-01,12.25,10.029999732971191,11.140000343322754,12.100000381469727,292242800.0,10.822629928588867,DAL,2012,5,DL
29,2012-06-01,12.039999961853027,9.890000343322754,12.020000457763672,10.949999809265137,291373700.0,9.794034004211426,DAL,2012,6,DL
30,2012-07-01,11.25,9.079999923706055,11.109999656677246,9.649999618530273,265618800.0,8.631272315979004,DAL,2012,7,DL
31,2012-08-01,9.930000305175781,8.460000038146973,9.489999771118164,8.649999618530273,277357400.0,7.7368388175964355,DAL,2012,8,DL
32,2012-09-01,9.699999809265137,8.420000076293945,8.65999984741211,9.15999984741211,200072700.0,8.192997932434082,DAL,2012,9,DL
33,2012-10-01,10.489999771118164,9.109999656677246,9.119999885559082,9.630000114440918,215469500.0,8.613383293151855,DAL,2012,10,DL
34,2012-11-01,10.5,9.210000038146973,9.640000343322754,10.0,186004300.0,8.94432258605957,DAL,2012,11,DL
35,2012-12-01,12.050000190734863,9.5,9.989999771118164,11.869999885559082,260632000.0,10.61690902709961,DAL,2012,12,DL
36,2013-01-01,14.199999809265137,11.970000267028809,12.069999694824219,13.890000343322754,306972100.0,12.423664093017578,DAL,2013,1,DL
37,2013-02-01,14.899999618530273,13.15999984741211,13.970000267028809,14.270000457763672,235243800.0,12.763548851013184,DAL,2013,2,DL
38,2013-03-01,17.25,14.260000228881836,14.260000228881836,16.510000228881836,238636500.0,14.76707649230957,DAL,2013,3,DL
39,2013-04-01,17.329999923706055,13.9399995803833,16.43000030517578,17.139999389648438,376827200.0,15.330571174621582,DAL,2013,4,DL
40,2013-05-01,19.43000030517578,16.68000030517578,17.260000228881836,18.010000228881836,266439500.0,16.10872459411621,DAL,2013,5,DL
41,2013-06-01,19.049999237060547,16.940000534057617,18.1200008392334,18.709999084472656,179688400.0,16.73482894897461,DAL,2013,6,DL
42,2013-07-01,22.010000228881836,18.299999237060547,18.799999237060547,21.229999542236328,200654800.0,18.988800048828125,DAL,2013,7,DL
43,2013-08-01,22.049999237060547,18.530000686645508,21.530000686645508,19.729999542236328,307844600.0,17.647151947021484,DAL,2013,8,DL
44,2013-09-01,24.100000381469727,19.56999969482422,20.049999237060547,23.59000015258789,524337300.0,21.160171508789062,DAL,2013,9,DL
45,2013-10-01,26.719999313354492,23.6299991607666,23.68000030517578,26.3799991607666,313710900.0,23.66279411315918,DAL,2013,10,DL
46,2013-11-01,29.440000534057617,26.049999237060547,26.459999084472656,28.979999542236328,263298600.0,25.994991302490234,DAL,2013,11,DL
47,2013-12-01,29.420000076293945,26.399999618530273,29.0,27.469999313354492,249242500.0,24.696014404296875,DAL,2013,12,DL
48,2014-01-01,32.91999816894531,27.260000228881836,27.260000228881836,30.610000610351562,306830600.0,27.518939971923828,DAL,2014,1,DL
49,2014-02-01,33.95000076293945,29.1200008392334,30.639999389648438,33.209999084472656,218743500.0,29.856380462646484,DAL,2014,2,DL
50,2014-03-01,35.849998474121094,31.899999618530273,32.38999938964844,34.650001525878906,243481200.0,31.21154022216797,DAL,2014,3,DL
51,2014-04-01,37.470001220703125,30.540000915527344,34.93000030517578,36.83000183105469,277516500.0,33.17521286010742,DAL,2014,4,DL
52,2014-05-01,40.689998626708984,36.560001373291016,37.0,39.90999984741211,188943700.0,35.94955825805664,DAL,2014,5,DL
53,2014-06-01,42.65999984741211,38.040000915527344,40.13999938964844,38.720001220703125,283535800.0,34.933265686035156,DAL,2014,6,DL
54,2014-07-01,40.40999984741211,34.77000045776367,39.0,37.459999084472656,317442000.0,33.796485900878906,DAL,2014,7,DL
55,2014-08-01,40.77000045776367,34.59000015258789,37.380001068115234,39.58000183105469,193088500.0,35.70915603637695,DAL,2014,8,DL
56,2014-09-01,40.970001220703125,35.18000030517578,39.79999923706055,36.150001525878906,232775300.0,32.695831298828125,DAL,2014,9,DL
57,2014-10-01,40.400001525878906,30.1200008392334,35.349998474121094,40.22999954223633,500833200.0,36.38596725463867,DAL,2014,10,DL
58,2014-11-01,47.189998626708984,40.22999954223633,40.279998779296875,46.66999816894531,222572900.0,42.21062469482422,DAL,2014,11,DL
59,2014-12-01,50.15999984741211,43.900001525878906,46.54999923706055,49.189998626708984,274485500.0,44.58464431762695,DAL,2014,12,DL
60,2015-01-01,51.060001373291016,44.470001220703125,49.91999816894531,47.310001373291016,237076100.0,42.88066482543945,DAL,2015,1,DL
61,2015-02-01,48.27000045776367,43.349998474121094,47.099998474121094,44.52000045776367,254968300.0,40.351871490478516,DAL,2015,2,DL
62,2015-03-01,47.630001068115234,42.599998474121094,44.52000045776367,44.959999084472656,250312400.0,40.83277893066406,DAL,2015,3,DL
63,2015-04-01,47.380001068115234,41.02000045776367,43.66999816894531,44.63999938964844,248219300.0,40.542152404785156,DAL,2015,4,DL
64,2015-05-01,47.97999954223633,41.720001220703125,44.810001373291016,42.91999816894531,265764600.0,38.98005294799805,DAL,2015,5,DL
65,2015-06-01,44.790000915527344,38.970001220703125,43.209999084472656,41.08000183105469,254316900.0,37.38560104370117,DAL,2015,6,DL
66,2015-07-01,46.63999938964844,38.810001373291016,41.75,44.34000015258789,241314400.0,40.3524169921875,DAL,2015,7,DL
67,2015-08-01,48.29999923706055,34.61000061035156,44.68000030517578,43.779998779296875,206432300.0,39.84278106689453,DAL,2015,8,DL
68,2015-09-01,48.18000030517578,43.29999923706055,43.95000076293945,44.869998931884766,185918900.0,40.954036712646484,DAL,2015,9,DL
69,2015-10-01,51.65999984741211,43.349998474121094,44.709999084472656,50.84000015258789,212276100.0,46.40302276611328,DAL,2015,10,DL
70,2015-11-01,52.0,46.369998931884766,50.900001525878906,46.459999084472656,161461800.0,42.4052734375,DAL,2015,11,DL
71,2015-12-01,52.77000045776367,46.58000183105469,46.810001373291016,50.689998626708984,196595800.0,46.3889045715332,DAL,2015,12,DL
72,2016-01-01,49.75,42.41999816894531,49.41999816894531,44.290000915527344,237549100.0,40.53194808959961,DAL,2016,1,DL
73,2016-02-01,49.45000076293945,40.029998779296875,44.72999954223633,48.2400016784668,207000600.0,44.146785736083984,DAL,2016,2,DL
74,2016-03-01,50.5,46.0099983215332,48.72999954223633,48.68000030517578,179764700.0,44.69075012207031,DAL,2016,3,DL
75,2016-04-01,49.79999923706055,41.220001220703125,47.5,41.66999816894531,220586000.0,38.25520324707031,DAL,2016,4,DL
76,2016-05-01,44.65999984741211,40.63999938964844,42.11000061035156,43.459999084472656,213295600.0,39.898521423339844,DAL,2016,5,DL
77,2016-06-01,43.709999084472656,32.599998474121094,43.459999084472656,36.43000030517578,286189400.0,33.55236053466797,DAL,2016,6,DL
78,2016-07-01,41.349998474121094,34.08000183105469,36.40999984741211,38.75,235529600.0,35.68910217285156,DAL,2016,7,DL
79,2016-08-01,39.5099983215332,35.84000015258789,38.91999816894531,36.75,220496600.0,33.84709167480469,DAL,2016,8,DL
80,2016-09-01,40.22999954223633,36.31999969482422,37.0,39.36000061035156,199614800.0,36.449607849121094,DAL,2016,9,DL
81,2016-10-01,42.40999984741211,37.90999984741211,39.25,41.77000045776367,238857100.0,38.6814079284668,DAL,2016,10,DL
82,2016-11-01,49.40999984741211,41.54999923706055,41.84000015258789,48.18000030517578,205692000.0,44.61742401123047,DAL,2016,11,DL
83,2016-12-01,52.7599983215332,47.59000015258789,47.959999084472656,49.189998626708984,153611800.0,45.762351989746094,DAL,2016,12,DL
84,2017-01-01,52.0,46.56999969482422,49.369998931884766,47.2400016784668,165064700.0,43.9482307434082,DAL,2017,1,DL
85,2017-02-01,51.959999084472656,46.47999954223633,47.47999954223633,49.93000030517578,133429300.0,46.45079040527344,DAL,2017,2,DL
86,2017-03-01,51.869998931884766,44.470001220703125,50.40999984741211,45.959999084472656,215936500.0,42.927162170410156,DAL,2017,3,DL
87,2017-04-01,47.54999923706055,43.810001373291016,45.959999084472656,45.439998626708984,173916400.0,42.44148254394531,DAL,2017,4,DL
88,2017-05-01,50.95000076293945,45.400001525878906,45.59000015258789,49.130001068115234,163479400.0,45.88798141479492,DAL,2017,5,DL
89,2017-06-01,54.529998779296875,49.29999923706055,49.31999969482422,53.7400016784668,175868300.0,50.39992141723633,DAL,2017,6,DL
90,2017-07-01,55.75,49.2599983215332,54.2599983215332,49.36000061035156,161568200.0,46.292144775390625,DAL,2017,7,DL
